numéro département;code circonscription;nom;nuance_politique;modele2rounded;voix_reel_t1_2017
91;6;Nathalie PAULIN;FN;4518;3181
91;6;Amélie DE MONTCHALIN;EM;17957;15993
91;6;Jérôme GUEDJ;PS;4687;5385
91;7;Muriel KERNREUTER;EM;14846;10476
91;7;Robin REDA;LR;5027;7996
91;7;Mounia BENAILI;LFI;8366;4588
91;7;Nadine MARCELIN;LR;1004;675
91;7;Audrey GUIBERT;FN;5593;4060
91;7;Eva SAS;EELV;5562;4645
91;8;Nicolas DUPONT-AIGNAN;LR;4327;11281
91;8;Antoine PAVAMANI;EM;14347;13558
91;8;Irvin BIDA;LR;655;2275
91;8;Geneviève MORIN;PCF;774;720
91;8;Farid GHEHIOUECHE;EELV;882;159
91;8;Faten BEN AHMED;PS;3575;1876
91;8;Jérôme FLAMENT;LFI;6536;4511
91;8;Benjamin BOUCHER;FN;5265;1625
91;9;Laïd AMRANI;PCF;925;899
91;9;Romain COLAS;PS;3773;4808
91;9;Thiebauld VEGA;FN;5102;3881
91;9;Marie GUÉVENOUX;EM;15116;13029
91;9;Ourdia AÏT-ALLEK;LR;1443;1246
91;9;Anne JOURNEL;LFI;6029;5016
91;9;Véronique CARANTOIS;LR;6899;6326
91;9;Brigitte BAGUET;EELV;941;960
91;10;Lucie DEDI;FN;4446;2850
91;10;Marianne DURANTON;LR;509;3755
91;10;Malek BOUTIH;PS;3113;3294
91;10;Valérie FLEURY;LR;744;803
91;10;Pierre-Alain RAPHAN;EM;10779;7093
91;10;Isabelle CATRAIN;EELV;929;1307
91;10;Charlotte GIRARD;LFI;5837;4134
91;10;Philippe RIO;PCF;807;2849
92;1;Emmanuelle WICQUART;LR;360;332
92;1;Tommy ANOU;FN;2762;1819
92;1;Nasser LAJILI;LFI;7531;3195
92;1;Bertille CLAUX;LR;350;12
92;1;Alexis BACHELAY;PS;3908;2203
92;1;Elsa FAUCILLON;PCF;1194;3942
92;1;Nadia FRONTIGNY;LR;2671;2103
92;1;Délia TOUMI;EELV;1061;502
92;1;Isia KHALFI;EM;10283;6986
92;2;Liliane PRADIER;FN;2264;1532
92;2;Nino SCHILLACI;LFI;4483;3181
92;2;Chantal BARTHÉLÉMY-RUIZ;PS;3958;2101
92;2;Adrien TAQUET;EM;17323;17136
92;2;Laurent GUILLARD;EELV;1908;1435
92;2;Marie-Do AESCHLIMANN;LR;6543;8598
92;2;Fabrice GAROYAN;LR;463;406
92;3;Chloé COURMONT;PCF;724;361
92;3;Isabelle DAHAN;PS;4319;2162
92;3;Jean SPIRI;LR;11807;11316
92;3;Richard MUGERIN;LR;576;397
92;3;Virginie KENLER;LFI;4042;3009
92;3;Floriane DENIAU;FN;3081;1748
92;3;Christine HENNION;EM;20144;20552
92;3;Joëlle PARIS;EELV;1242;1494
92;4;Habiba BIGDADE;PS;4210;1696
92;4;Isabelle FLORENNES;EM;16747;15727
92;4;Camille BEDIN;LR;5320;5106
92;4;Alexis MARTIN;EELV;2334;1241
92;4;Shahnissar MAHMOOD;LR;512;288
92;4;Rossana MORAIN;LFI;7744;3399
92;4;Laurent SALLES;FN;3608;2264
92;5;Arnaud DE COURSON;LR;10892;5518
92;5;Aïssa TERCHI;LFI;5680;3525
92;5;Hicham DAD;PCF;812;475
92;5;Geoffroy RONDEPIERRE;FN;2882;1606
92;5;Marie-Claude FOURNIER;EELV;1106;1156
92;5;Lies MESSATFA;PS;3709;2552
92;5;Céline CALVEZ;EM;17252;15672
92;6;Samuel FLORIN;LFI;2857;2103
92;6;Emmanuelle CUIGNET;FN;2808;1685
92;6;Marie BRANNENS;PS;2945;1322
92;6;Laurent ZAMECZKOWSKI;EM;17529;17761
92;6;Vincent DUBAIL;EELV;798;879
92;6;Patrick LAGARDE;LR;498;427
92;6;Zohra BOUGHERARA;PCF;449;256
92;6;Constance LE GRIP;LR;14324;8968
92;7;Maryline NGUYEN;PCF;969;560
92;7;Sophie SOUCHÈRE;LR;604;613
92;7;Lucia LAPORTE;FN;3372;2116
92;7;Jacques MARILOSSIAN;EM;22334;23635
92;7;Eric BERDOATI;LR;12929;13606
92;7;Olfa MZOUGHI;LFI;4886;2636
92;8;Renaud DUBOIS;EELV;2784;2010
92;8;Jacques MAIRE;EM;19104;19055
92;8;Nelly PASQUELIN;LFI;5386;3156
92;8;Gilles BOYER;LR;9203;9066
92;8;Marc THOMAS;FN;2774;1818
92;9;Isabelle GOÏTIA;PCF;379;856
92;9;Thierry SOLÈRE;LR;20706;14346
92;9;Nina SMARANDI;FN;1974;1081
92;10;Gérald DAHAN;LFI;5628;3694
92;10;Pauline COUVENT;EELV;1469;2278
92;10;Gabriel ATTAL;EM;21758;19572
92;10;Jeremy COSTE;LR;1184;9144
92;10;Boris AMOROZ;PCF;858;568
92;10;Anne-Laure MALEYRE;FN;2894;1556
92;10;Thomas PUIJALON;PS;4539;2399
92;10;Philippine COUR;LR;506;336
92;11;Laurianne ROSSI;EM;16105;13895
92;11;Julie SOMMARUGA;PS;5144;5237
92;11;Philippe PARAIN;LR;854;3736
92;11;Yasmine BOUDJENAH;LFI;8038;7957
92;11;Julia CARRASCO;FN;2883;2051
92;12;Emmanuelle SÉJOURNÉ;LR;823;632
92;12;Jean-Marc GERMAIN;PS;5717;4758
92;12;Christophe LEROY;PCF;980;746
92;12;Jean-Louis BOURLANGES;EM;20892;20978
92;12;Madeleine BAHLOUL;LFI;6466;4893
92;12;Damien YVENAT;FN;4394;2295
92;12;Philippe PEMEZEC;LR;12219;13050
92;13;Agnès LAFFITE;FN;3292;2152
92;13;Nicolas LASGI;LFI;6103;4448
92;13;Frédérique DUMAS;EM;23550;23201
92;13;Georges SIFFREDI;LR;11151;12664
92;13;Denis DELRIEU;EELV;2554;2437
92;13;Benjamin LANIER;PS;5258;2591
93;1;Frédéric DURAND;PCF;1411;1693
93;1;Yannick TRIGANCE;PS;3528;2113
93;1;Éric COQUEREL;LFI;7784;4256
93;1;Sébastien MÉNARD;EM;9100;7136
93;1;Gérard LEVENTAL;FN;2108;1327
93;1;Marina VENTURINI;LR;2461;2834
93;2;Vesna SCEKIC;LR;211;0
93;2;Stéphane PEU;LFI;8051;4785
93;2;Hayette HAMIDI;LR;1273;1171
93;2;Bekhan YAGOULBAEV;LR;193;112
93;2;Véronique AVRIL;EM;6712;3575
93;2;Estelle ARNAL;FN;2120;1363
93;2;Mathieu HANOTIN;PS;3105;3323
93;2;Laurent SERVIÈRES;EELV;1288;694
93;3;Chrystelle FERRIER;LR;654;792
93;3;Patrice VELLA;FN;4448;3001
93;3;Dominique DELAUNAY;LFI;7111;4669
93;3;Zartoshte BAKHTIARI;LR;4011;3818
93;3;Marie-Claire LAFON;PCF;1628;780
93;3;Eric MANFREDI;EELV;1425;1150
93;3;Patrice ANATO;EM;14900;12369
93;4;Christine CERRIGONE;LR;2293;3434
93;4;Prisca THEVENOT;EM;7881;4939
93;4;Gilles CLAVEL;FN;3351;2029
93;4;Marie-George BUFFET;PCF;1704;6428
93;4;Najia AMZAL;PS;2340;1300
93;5;Fatimata SY;EELV;567;478
93;5;Malika MAALEM-CHIBANE;EM;8457;4629
93;5;Ugo PORTIER;LFI;7219;3325
93;5;Jean-François PERIER;FN;3831;2186
93;5;Abdel SADI;PCF;1288;2494
93;5;Jean-Christophe LAGARDE;LR;539;8691
93;5;Denis LAZAROWICZ;LR;433;229
93;5;Valérie MERY;PS;2951;551
93;6;Nadia AZOUG;EELV;611;940
93;6;Elisabeth GUIGOU;PS;3149;3453
93;6;Line VALLES;FN;2159;1437
93;6;Patrick LE HYARIC;PCF;1179;1701
93;6;Karine FRANCLET;LR;264;1315
93;6;Alexandre AÏDARA;EM;7819;5304
93;6;Bastien LACHAUD;LFI;6693;3756
93;7;Sébastien JOLIVET;FN;2775;1607
93;7;Manon LAPORTE;LR;2769;2115
93;7;Halima MENHOUDJ;EM;10664;8264
93;7;Pierre SERNE;EELV;1184;2717
93;7;Alexis CORBIÈRE;LFI;10390;7226
93;7;Razzy HAMMADI;PS;5461;3297
93;7;Gaylord LE CHEQUER;PCF;1961;3363
93;8;Éric ROUX;LR;603;500
93;8;Aurélien BERTHOU;EELV;682;901
93;8;Alexandra BOURGOIN;FN;4163;2654
93;8;Sylvie CHARRIÈRE;EM;10070;8887
93;8;Patrice CALMÉJANE;LR;4759;5692
93;8;Elisabeth POCHON;PS;2972;2550
93;8;Delphine ZOUGHEBI-GAILLARD;PCF;971;534
93;8;Maxence ALBESPY;LFI;4161;3741
93;9;Sonia BAKHTI ALOUT;LR;430;1245
93;9;Sabine RUBIN;LFI;7793;5404
93;9;Dominique BUSSON;EELV;875;1644
93;9;Sofia DAUVERGNE;PCF;1497;1936
93;9;Natacha FERREIRA;FN;3301;2693
93;9;Daniel GUIRAUD;PS;4160;4580
93;9;Jeanne DROMARD;EM;11052;8993
93;10;Jean-Marie TOUZIN;PCF;1276;749
93;10;Huguette FATNA;FN;3824;2358
93;10;Daniel GOLDBERG;PS;4514;3629
93;10;Alain RAMADIER;LR;3493;5578
93;10;Emmanuelle BOSVIEL;LR;479;452
93;10;Billel OUADAH;EM;9833;7210
93;10;Ambre FROMENT;LFI;5535;3950
93;11;Christine PERRON;LR;2223;2113
93;11;Clémentine AUTAIN;LFI;8243;7977
93;11;Laurent CHANTRELLE;PS;2117;678
93;11;Elsa WANLIN;EM;8712;6062
93;11;Marie MAVANDE;FN;4065;3080
93;11;Céline FRÉBY;EELV;1115;580
93;12;François COCHAIN;PCF;957;640
93;12;Ginette CONTRASTIN;EELV;509;639
93;12;Ludovic TORO;LR;569;5078
93;12;Stéphane TESTE;EM;9766;8730
93;12;Juan BRANCO;LFI;4648;3596
93;12;Michelle BOSVIEL;LR;634;446
93;12;Samira TAYEBI BOUHOUT;PS;2852;2028
93;12;Jordan BARDELLA;FN;4519;3886
94;1;Frédéric DESCROZAILLE;EM;19659;17119
94;1;Thierry DEVIGE;FN;4237;2865
94;1;Catherine MONIÉ;EELV;805;1895
94;1;Marie-Claire TAGNATI;LR;726;573
94;1;Olivier PLACE;PS;4326;2225
94;1;André KASPI;LR;10440;9906
94;1;Denis ÖZTORUN;PCF;969;2241
94;1;Thierry N'KAOUA;LFI;7036;3857
94;2;François COCQ;LFI;7913;4766
94;2;Estelle STURTZER;LR;448;73
94;2;Lionel MAZURIÉ;LR;685;587
94;2;Thierry HEBBRECHT;LR;3797;2550
94;2;Patrice DIGUET;PCF;1055;1719
94;2;Jean François MBAYE;EM;11390;8616
94;2;Gaétan MARZO;FN;3057;2310
94;2;Axel URGIN;PS;3668;2712
94;3;Laurent SAINT-MARTIN;EM;12789;10975
94;3;Didier GONZALES;LR;5777;6650
94;3;Corinne NARASSIGUIN;PS;3732;1275
94;3;Nicolas GEORGES;LFI;7054;4334
94;3;Emmanuelly GOUGOUGNAN-ZADIGUE;LR;1385;857
94;3;Dominique BOURSE PROVENCE;FN;6062;3303
94;3;Alexandre BOYER;PCF;1030;1443
94;4;Marie-Carole CIUNTU;LR;6552;7866
94;4;Zakaria ZAIDANE;PS;3541;1471
94;4;Samuel SZYMANSKI;EELV;1128;1150
94;4;Maud PETIT;EM;13094;14208
94;4;Jérôme AUVRAY;FN;5471;3419
94;4;Nadejda BABOU;LR;867;550
94;4;Corinne CHARLES;PCF;853;836
94;4;Mirabelle LEMAIRE;LFI;4477;4215
94;5;Gilles CARREZ;LR;10573;11898
94;5;Raphaëlle MARTINEZ;LFI;4957;4397
94;5;Marie-José DELOIRE;EELV;835;821
94;5;Christian FAUTRÉ;PCF;1038;3263
94;5;Dominique STEFANOFF;LR;721;6
94;5;Nadine RET;EM;18655;15962
94;5;Caroline ADOMO;PS;4598;2066
94;5;Isabelle HUGUENIN-RICHARD;FN;4759;2625
94;6;Gildas LECOQ;LR;1279;8133
94;6;Guillaume GOUFFIER-CHA;EM;23968;17736
94;6;Laurence ABEILLE;EELV;6750;7096
94;6;Stéphanie MICHEL;LFI;7656;4968
94;6;Gorete DE FREITAS;FN;3074;2124
94;7;Marie LECLERC-BRUANT;EELV;839;2212
94;7;Jean-Jacques BRIDEY;EM;18219;11451
94;7;Karine HACCART;FN;3660;2297
94;7;Nora LAMRAOUI BOUDON;PCF;876;5070
94;7;Jean Jacques UM;PS;3707;1567
94;7;Vincent JEANBRUN;LR;5682;6923
94;7;Sylvie CHENAULT;LR;631;533
94;8;Sophie GALLAIS;PS;4220;1922
94;8;Jennifer DOUIEB-NAHON;EM;17876;14181
94;8;Renaud PÉQUIGNOT;LFI;6035;4187
94;8;Marie-Odile ENON;FN;4114;1970
94;8;Michel HERBILLON;LR;10285;15348
94;8;Marie-Odile GHANEM;LR;652;251
94;8;Rémi HOULEY;EELV;1180;1980
94;8;Fatima KHALLOUK;PCF;892;502
94;9;François PARADOL;FN;2674;1913
94;9;Monique YAPO;EELV;591;418
94;9;Bernadette HERAULT;LR;2896;1756
94;9;Rémy RAMASSAMY;LR;540;403
94;9;Martine LACHAUD;LFI;4997;3514
94;9;Gaëlle MARSEAU;EM;8210;6552
94;9;Fati KONATE;PCF;935;1971
94;9;Luc CARVOUNAS;PS;3395;4602
94;10;Marie ANDRIA;LR;2623;1927
94;10;Sheerazed BOULKROUN;EM;13553;8942
94;10;Pascal SAVOLDELLI;PCF;1651;4435
94;10;Martine BLANLUETTE;FN;2935;1998
94;10;Mathilde PANOT;LFI;7358;4687
94;10;Myriam WAELER;LR;347;443
94;11;Djamel ARROUCHE;LFI;7652;4713
94;11;Alexandre GABORIT;FN;2450;1892
94;11;Michelle GILLET;LR;379;315
94;11;Marianne JAOUEN;EELV;895;2542
94;11;Catherine DOS SANTOS;PCF;1093;2532
94;11;Albane GAILLOT;EM;12047;9681
94;11;Hélène DE COMARMOND;PS;3926;2620
94;11;Audrey GAUDRON;LR;3182;2901
95;1;Isabelle MULLER-QUOY;EM;13019;13817
95;1;Brigitte POLI;PCF;992;988
95;1;Denise CORNET;FN;7783;5886
95;1;Sandra NGUYEN DEROSIER;PS;3747;2107
95;1;Antoine SAVIGNAT;LR;7610;6827
95;1;Leïla SAÏB;LFI;6692;3895
95;2;Philippe VINET;LR;1043;462
95;2;Ayda HADIZADEH;PS;2953;2010
95;2;Guillaume VUILLETET;EM;13390;12921
95;2;Marc DENIS;EELV;878;1515
95;2;Jean-Michel RUIZ;PCF;987;670
95;2;Axel PONIATOWSKI;LR;7888;8909
95;2;Sylvie GEOFFROY-MARTIN;LFI;5917;4685
95;2;Stéphane CAPDET;FN;6461;4091
95;3;Nelly LEON;PS;3265;2024
95;3;Cecile RILHAC;EM;16544;17105
95;3;Laurent JALLU;PCF;1125;962
95;3;Nicole LANASPRE;LR;7386;7128
95;3;Pierrette BORGNE;EELV;841;1351
95;3;Fabienne DAUMAS;FN;7272;4908
95;3;Sébastien DAVIGNON;LFI;7457;5640
95;4;Olivia NALPAS;FN;5432;4003
95;4;Cathy PINHEIRO;LFI;5373;3951
95;4;Marie-José BEAULANDE;PS;3898;2313
95;4;Emmanuel RODRIGUEZ;EELV;909;1319
95;4;Naïma MOUTCHOU;EM;14083;14620
95;4;Claude BODIN;LR;8738;6028
95;4;Estelle AUBOIN;PCF;959;555
95;4;Emmanuel LANDREAU;LR;852;672
95;5;Dominique LESPARRE;PCF;1188;2118
95;5;Pascal BERTOLINI;EELV;892;647
95;5;Fiona LAZAAR;EM;10347;7975
95;5;Pierre RENUCCI;FN;4248;2630
95;5;Françoise PACHA-STIEGLER;LFI;7194;3658
95;5;Gilles SAVRY;LR;3922;3506
95;5;Philippe DOUCET;PS;3738;4514
95;6;Nathalie ELIMAS;EM;13842;13897
95;6;Serge GROSSVAK;LFI;6206;4135
95;6;Leila ADDOU;PCF;949;702
95;6;Jean-Michel DUBOIS;FN;4298;2896
95;6;Guilaine PESTIE;PS;3766;1493
95;6;François DELCOMBRE;EELV;946;1278
95;6;Dimitar KRASTEV;LR;664;378
95;6;Luc STREHAIANO;LR;7654;7910
95;7;Gilles MONSILLON;LFI;5597;3837
95;7;Célia JOUSSERAND;EELV;623;1104
95;7;Jérôme CHARTIER;LR;9632;7265
95;7;Dominique DA SILVA;EM;12183;10776
95;7;Rita MAALOUF;PS;3218;2382
95;7;Nicole LE MANACH;PCF;846;430
95;7;Bruno MARCEL;FN;4404;3147
95;8;François PUPPONI;PS;6940;6474
95;8;Pamela HOCINI;LFI;5681;2035
95;8;Tifanny ALLEAU;FN;2896;1944
95;8;Chantal GROLIER;LR;2956;1844
95;8;Mohammed FARID;PCF;923;481
95;9;Mikael SALA;FN;6186;4015
95;9;Denis VIGOUROUX;LR;807;680
95;9;Dominique DUFUMIER;EELV;701;819
95;9;Véronique DANET-DUPUIS;LFI;6370;3091
95;9;Luc BROUSSY;PS;3085;1404
95;9;Thierry CHIABODO;PCF;970;809
95;9;Anthony ARCIERO;LR;3585;4138
95;9;Adeline ROLDAO-MARTINS;LR;480;759
95;9;Zivka PARK;EM;9707;7571
95;10;Katia NOIN LEDANOIS;LFI;6025;4037
95;10;Françoise COURTIN;PCF;998;478
95;10;Dominique DAMOUR;EELV;696;1184
95;10;Anne CLOUTIER;FN;4478;2902
95;10;Dominique LEFEBVRE;PS;3701;3263
95;10;Aurelien TACHE;EM;11879;10279
95;10;Virginie TINLAND;LR;4062;3397
971;1;Georges HERMIN;PS;1051;1051
971;1;Nadège MONTOUT;LFI;1286;616
971;1;Alix HUYGHUES-BEAUFOND;LR;1082;232
971;1;Olivier SERVA;EM;5367;8248
971;1;Harry DURIMEL;EELV;793;3183
971;2;Diana PERRAN;EM;6631;3775
971;2;Prévert MAYENGO;FN;1037;413
971;2;Laurent BERNIER;LR;1436;2815
971;2;Jacques KANCEL;PCF;759;947
971;3;Félix Alain FLÉMIN;PCF;658;415
971;3;Céline DECHELETTE;LFI;1459;946
971;3;Rody TOLASSY;FN;890;471
971;3;Adrien BARON;PS;4061;1723
971;4;Christine HOUBLON;LR;1546;84
971;4;Guilhem SALTEL;LFI;1045;845
971;4;Hélène VAINQUEUR-CHRISTOPHE;PS;2863;6912
971;4;Camille EDOUARD;PCF;427;249
971;4;Béatrice CAZE;FN;686;246
971;4;Sonia PETRO;LR;1680;1002
972;1;Nathalie BETEGNIES;FN;846;220
972;1;Karine MOUSSEAU;LR;1884;1909
972;1;Raphaël VAUGIRARD;PS;1638;1102
972;1;Chantal MAIGNAN;EM;4546;2665
972;1;Vanessa HUBERT;LR;278;14
972;1;Geraldine DE THORE;LFI;2061;700
972;2;Katiucia CANTINOL;LR;2427;138
972;2;Louis BOUTRIN;EELV;494;1218
972;2;Yan MONPLAISIR;LR;2721;4458
972;2;Aurélie LE GOURLAY;FN;903;199
972;3;Thierry RENARD;LFI;2559;463
972;3;Marie-Gabrielle MARGUERITE;LR;190;60
972;3;Max ORVILLE;EM;4556;985
972;3;Marie-Jeanne JEANVILLE;FN;540;173
972;4;Philippe PETIT;LR;1821;830
972;4;Elodie BABIN;FN;772;324
972;4;Ernest KILO;LFI;1718;896
972;4;Sylvia SAITHSOOTHANE;LR;1996;3386
973;1;Claire ALBANESI;LFI;1210;1082
973;1;Joëlle PREVOT-MADERE;EM;2945;3572
973;2;Paul PERSDAM;LFI;713;241
973;2;Juliana RIMANE;LR;467;429
973;2;Lénaïck ADAM;EM;1554;3595
974;1;Jean-Pierre MARCHAU;EELV;1445;958
974;1;Jean-Pierre CELESTE;FN;2223;1265
974;1;Julie PONTALBA;LFI;2147;2193
974;1;Ericka BAREIGTS;PS;2236;12849
974;1;Karine NABENESA;EM;8146;925
974;1;Jean-Jacques MOREL;LR;2898;5899
974;2;Indiana OUËNNE;FN;2017;1186
974;2;Charles MOYAC;EELV;2007;1027
974;2;Stéphane RANDRIANARIVELO;EM;8431;2077
974;2;Cyrille MELCHIOR;LR;2538;5663
974;3;Virginie GRONDIN;LFI;2660;2935
974;3;Jean-Jacques VLODY;PS;2169;3601
974;3;Nathalie BASSIRE;LR;2830;8915
974;3;Jean-Hugues LEBIAN;FN;3266;2213
974;3;Carine GARCIA;EM;6485;3370
974;3;Raphaël DIJOUX;EELV;1462;426
974;4;Corine BÉDIER;LFI;4213;3328
974;4;Philippe GHANTY;FN;2917;2567
974;4;Anaïs PATEL;EM;10941;5416
974;4;David LORION;LR;3727;13272
974;5;Léopoldine SETTAMA-VIDON;EM;6045;3614
974;5;Marie-Luce BRASIER-CLAIN;FN;2564;1344
974;5;Daniel GONTHIER;LR;2335;6927
974;5;Philippe LE CONSTANT;PS;1902;2816
974;6;Elodie MARTIN CHARRON;FN;2298;1207
974;6;Delia MOUTIN;EELV;1659;142
974;6;Nadia RAMASSAMY;LR;2204;4515
974;6;Pascal HOAREAU;LFI;2218;1510
974;6;Monique ORPHE;EM;8082;5770
974;7;Perceval GAILLARD;LFI;3655;3905
974;7;Sandra SINIMALÉ;LR;3358;2373
974;7;Michelle GRAJA;FN;2682;1346
974;7;Thierry ROBERT;EM;13236;11144
974;7;Eric MARCELY;EELV;2432;794
