code du département;numéro département;libellé du département;code circonscription;link2;libellé circonscription;sexe;nom candidat;prénom candidat;age_candidat;nuance_politique;csp;personnalité_bool;candidat_sortant;parti_predecesseur2007;chomage_moyen_2012;age_moy_2012;region_uda_8_wcorse;voixmodele1;%_voix/ins;%_voix/exp;predictiont1;modele2voix;modele2rounded;voixt1;convergence_modele2;convergence_modele2_cut;convergence_modele_2_tag;passe_t2_2017;tweet_tag_count;tweet_tag_avg;tweet_nuance_count;tweet_nuance_avg;voix_t2_m1_reel;prediction;voixT2_modele2
68;68;Haut-Rhin;4;Alain FAVALETTO_68_4;4ème circonscription;M;FAVALETTO;Alain;54;FN;3;Non;Non;Non;9.65;41.126689828;3;18317;17.86;32.01;-0.133168813249;13479.8646703;13480;7495;0.446959896507;0.446959896507;améliore;non;;;60621;0.040893260993;8477;0.0273052065329;9065
68;68;Haut-Rhin;5;Christelle RITZ_68_5;5ème circonscription;F;RITZ;Christelle;39;FN;3;Non;Non;Non;9.65;41.126689828;3;12107;15.64;28.82;-0.0896016850418;9849.96885688;9850;4097;0.28177278402;0.28177278402;améliore;non;;;60621;0.040893260993;4441;0.0273616014128;4750
68;68;Haut-Rhin;5;Cécile LEHR_68_5;5ème circonscription;F;LEHR;Cécile;51;EM-MODEM;3;Non;Non;Non;9.65;41.126689828;3;17611;22.75;41.92;-0.105823703592;13802.5812868;13803;11043;0.579780755177;0.579780755177;améliore;oui;;;41745;0.0440392981251;14060;0.00950752123207;14378
68;68;Haut-Rhin;6;Sylvain MARCELLI_68_6;6ème circonscription;M;MARCELLI;Sylvain;28;FN;2;Non;Non;Oui;9.65;41.126689828;3;13858;15.0;33.37;-0.113467401366;10671.6888848;10672;6696;0.444847807875;0.444847807875;améliore;oui;;;60621;0.040893260993;9124;0.025902460149;9721
68;68;Haut-Rhin;6;Bruno FUCHS_68_6;6ème circonscription;M;FUCHS;Bruno;58;EM-MODEM;2;Non;Non;Oui;9.65;41.126689828;3;11821;12.8;28.46;-0.0937575076296;9525.69582982;9526;12519;-3.28796561605;-1.042;degrade;oui;;;41745;0.0440392981251;18857;0.0199071257479;19785
69;69;Rhône;1;Elliott AUBIN_69_1;1ère circonscription;M;AUBIN;Elliott;23;FG-FI;8;Non;Non;Non;8.85;38.6213837113;7;7801;11.24;24.24;-0.201878326844;4900.85610233;4901;4825;0.974462365591;0.974462365591;améliore;oui;;;71423;0.0576651973747;7284;-0.0225359374058;6916
69;69;Rhône;1;Anne LORNE_69_1;1ère circonscription;F;LORNE;Anne;37;LR-UMP;4;Non;Non;Oui;8.85;38.6213837113;7;7319;10.54;22.74;-0.169220255853;4957.14350237;4957;4374;0.802037351443;0.802037351443;améliore;non;;;15078;0.0310684164536;5285;-0.0208605661964;5037
69;69;Rhône;2;Eleni FERLET_69_2;2ème circonscription;F;FERLET;Eleni;53;FG-FI;3;Non;Non;Non;8.85;38.6213837113;7;12938;17.26;27.1;-0.159036434425;8970.79045688;8971;4739;0.483839492621;0.483839492621;améliore;non;;;71423;0.0576651973747;5941;-0.00981974021845;5808
69;69;Rhône;2;Hubert JULIEN-LAFERRIERE_69_2;2ème circonscription;M;JULIEN-LAFERRIERE;Hubert;51;EM-MODEM;3;Non;Non;Non;8.85;38.6213837113;7;16679;22.25;34.94;0.0329303530449;18105.2149036;18105;16177;-2.8406374502;-1.042;degrade;oui;;;41745;0.0440392981251;17012;0.0341809525693;18529
69;69;Rhône;3;Jean-Louis TOURAINE_69_3;3ème circonscription;M;TOURAINE;Jean-Louis;71;EM-MODEM;7;Oui;Oui;Non;8.85;38.6213837113;7;16049;22.29;36.53;0.121965397233;23749.4162287;23749;16271;34.6846846847;1.715;surestime;oui;;;41745;0.0440392981251;17998;0.0306864754822;19420
69;69;Rhône;3;Pascal LE BRUN_69_3;3ème circonscription;M;LE BRUN;Pascal;56;FG-FI;3;Non;Non;Non;8.85;38.6213837113;7;10375;14.41;23.62;-0.0494571857687;9258.29297233;9258;6030;0.257077100115;0.257077100115;améliore;oui;;;71423;0.0576651973747;9423;-0.0103828605703;9200
69;69;Rhône;4;Anne FONTENILLE_69_4;4ème circonscription;F;FONTENILLE;Anne;29;FG-FI;5;Non;Non;Non;8.85;38.6213837113;7;8712;10.88;18.19;-0.191917298699;5600.16171251;5600;4693;0.774321970639;0.774321970639;améliore;non;;;71423;0.0576651973747;5451;-0.0225289720663;5175
69;69;Rhône;4;Anne BRUGNERA_69_4;4ème circonscription;F;BRUGNERA;Anne;46;EM-MODEM;3;Non;Non;Non;8.85;38.6213837113;7;18511;23.11;38.64;0.016345917039;19249.3099781;19249;19902;0.530553558591;0.530553558591;améliore;oui;;;41745;0.0440392981251;20159;0.0484387591731;22856
69;69;Rhône;5;Blandine BROCARD_69_5;5ème circonscription;F;BROCARD;Blandine;35;EM-MODEM;5;Non;Non;Non;8.85;38.6213837113;7;18164;20.62;35.36;-0.0137703722549;17597.1007675;17597;20890;-0.207997065297;-0.207997065297;degrade;oui;;;41745;0.0440392981251;22766;0.0495282403499;25894
69;69;Rhône;5;Philippe COCHET_69_5;5ème circonscription;M;COCHET;Philippe;56;LR-UMP;2;Oui;Oui;Oui;8.85;38.6213837113;7;14186;16.1;27.61;-0.0198741250835;13551.4519779;13551;12007;0.291418081689;0.291418081689;améliore;oui;;;15078;0.0310684164536;13425;0.0089316746928;13710
69;69;Rhône;6;Bruno BONNELL_69_6;6ème circonscription;M;BONNELL;Bruno;58;EM-MODEM;2;Non;Non;Non;8.85;38.6213837113;7;13704;16.64;29.98;0.0312800929324;14810.0483579;14810;13953;4.44176706827;1.715;surestime;oui;;;41745;0.0440392981251;15308;0.0271972384246;16366
69;69;Rhône;6;Najat VALLAUD-BELKACEM_69_6;6ème circonscription;F;VALLAUD-BELKACEM;Najat;39;PS;3;Non;Non;Oui;8.85;38.6213837113;7;4936;5.99;10.8;-0.0201764684893;4711.9284002;4712;6288;-0.165680473373;-0.165680473373;degrade_un_peu;oui;;;16996;0.0266309411454;11808;-0.00845014059353;11580
69;69;Rhône;7;Anissa KHEDHER_69_7;7ème circonscription;F;KHEDHER;Anissa;37;EM-MODEM;3;Non;Non;Non;8.85;38.6213837113;7;9529;14.02;26.87;0.0235594116233;10091.563488;10092;8656;-0.644902634593;-0.644902634593;degrade;oui;;;41745;0.0440392981251;10479;-0.0144337624974;10136
69;69;Rhône;7;Alexandre VINCENDET_69_7;7ème circonscription;M;VINCENDET;Alexandre;33;LR-UMP;3;Non;Non;Oui;8.85;38.6213837113;7;6372;9.38;17.97;-0.130698798654;4716.03444541;4716;5884;3.39344262295;1.715;surestime;oui;;;15078;0.0310684164536;7116;-0.023541735305;6741
69;69;Rhône;8;Patrice VERCHÈRE_69_8;8ème circonscription;M;VERCHÈRE;Patrice;43;LR-UMP;3;Oui;Oui;Oui;8.85;38.6213837113;7;15054;14.69;25.04;-0.0281716001684;14108.4827508;14108;16492;-0.6578581363;-0.6578581363;degrade;oui;;;15078;0.0310684164536;18424;0.0337762915672;20045
69;69;Rhône;8;Joëlle TERROIR_69_8;8ème circonscription;F;TERROIR;Joëlle;45;EM-MODEM;4;Non;Non;Non;8.85;38.6213837113;7;18459;18.01;30.71;0.0294797573604;19853.4357956;19853;19021;2.48042704626;1.715;surestime;oui;;;41745;0.0440392981251;20552;0.0430695387589;22944
69;69;Rhône;9;Marion CROIZEAU_69_9;9ème circonscription;F;CROIZEAU;Marion;37;EM-MODEM;4;Non;Non;Non;8.85;38.6213837113;7;15445;16.85;29.01;0.0335771076483;16795.00651;16795;16059;2.1986970684;1.715;surestime;oui;;;41745;0.0440392981251;17052;0.0284156236241;18289
69;69;Rhône;9;Bernard PERRUT_69_9;9ème circonscription;M;PERRUT;Bernard;60;LR-UMP;8;Oui;Oui;Oui;8.85;38.6213837113;7;12258;13.37;23.02;-0.01978041687;11712.2194243;11712;12978;-0.758333333333;-0.758333333333;degrade;oui;;;15078;0.0310684164536;15759;2.32235448181E-4;15767
69;69;Rhône;10;Thomas GASSILLOUD_69_10;10ème circonscription;M;GASSILLOUD;Thomas;36;EM-MODEM;2;Non;Non;Non;8.85;38.6213837113;7;18879;19.82;32.96;0.0291185411434;20285.7502142;20286;23230;0.323373937026;0.323373937026;améliore;oui;;;41745;0.0440392981251;28177;0.0590459355648;32980
69;69;Rhône;10;Agnès MARION_69_10;10ème circonscription;F;MARION;Agnès;40;FN;2;Non;Non;Non;8.85;38.6213837113;7;10120;10.63;17.67;-0.0636790426031;8739.79950633;8740;5865;0.324324324324;0.324324324324;améliore;non;;;60621;0.040893260993;6380;0.0186826492093;6673
69;69;Rhône;11;Jean-Luc FUGIT_69_11;11ème circonscription;M;FUGIT;Jean-Luc;47;EM-MODEM;3;Non;Non;Non;8.85;38.6213837113;7;14785;16.0;26.72;0.0287868788882;15872.7669263;15873;17422;0.412590064467;0.412590064467;améliore;oui;;;41745;0.0440392981251;22771;0.043311963292;25439
69;69;Rhône;11;Antoine MELLIES_69_11;11ème circonscription;M;MELLIES;Antoine;28;FN;3;Non;Non;Oui;8.85;38.6213837113;7;12081;13.07;21.84;-0.109302785897;9392.90864503;9393;6511;0.482585278276;0.482585278276;améliore;non;;;60621;0.040893260993;7057;0.00442047397047;7130
69;69;Rhône;12;Cyrille ISAAC-SIBILLE_69_12;12ème circonscription;M;ISAAC-SIBILLE;Cyrille;59;EM-MODEM;3;Non;Non;Non;8.85;38.6213837113;7;14936;18.72;30.96;0.0227085775928;15783.2381283;15783;17410;0.342360549717;0.342360549717;améliore;oui;;;41745;0.0440392981251;20289;0.036773226243;22256
69;69;Rhône;12;Jérôme MOROGE_69_12;12ème circonscription;M;MOROGE;Jérôme;37;LR-UMP;4;Non;Non;Oui;8.85;38.6213837113;7;12765;16.0;26.46;-0.0820598235861;10567.2259958;10567;9325;0.638953488372;0.638953488372;améliore;oui;;;15078;0.0310684164536;10793;-0.0197737145097;10313
69;69;Rhône;13;Philippe MEUNIER_69_13;13ème circonscription;M;MEUNIER;Philippe;51;LR-UMP;4;Oui;Oui;Oui;8.85;38.6213837113;7;11018;13.0;22.24;-0.0109037417656;10744.8170755;10745;8100;0.0935572309801;0.0935572309801;améliore;oui;;;15078;0.0310684164536;10338;-0.0193504436024;9887
69;69;Rhône;13;Danièle CAZARIAN_69_13;13ème circonscription;F;CAZARIAN;Danièle;51;EM-MODEM;2;Non;Non;Non;8.85;38.6213837113;7;13243;15.63;26.73;0.0359070519147;14492.1213064;14492;13234;-138.777777778;-1.042;degrade;oui;;;41745;0.0440392981251;15232;0.0157603380896;15817
69;69;Rhône;14;Yves BLEIN_69_14;14ème circonscription;M;BLEIN;Yves;62;EM-MODEM;3;Oui;Oui;Non;8.85;38.6213837113;7;10427;14.03;31.59;0.124484385617;15607.8597585;15608;9463;-5.3744813278;-1.042;degrade;oui;;;41745;0.0440392981251;12847;0.00230494800504;12916
69;69;Rhône;14;Damien MONCHAU_69_14;14ème circonscription;M;MONCHAU;Damien;30;FN;4;Non;Non;Oui;8.85;38.6213837113;7;7385;9.94;22.38;-0.0841075330189;6084.75318406;6085;4629;0.471698113208;0.471698113208;améliore;oui;;;60621;0.040893260993;5158;-2.12692258139E-4;5155
70;70;Haute-Saône;1;Léonie CUGNOT_70_1;1ère circonscription;F;CUGNOT;Léonie;23;FN;8;Non;Non;Non;9.35;42.6741162026;5;14618;16.52;27.81;-0.154960279211;10231.2260078;10231;9029;0.784934693147;0.784934693147;améliore;oui;;;60621;0.040893260993;11307;0.0182715000211;11815
70;70;Haute-Saône;1;Barbara BESSOT BALLOT_70_1;1ère circonscription;F;BESSOT BALLOT;Barbara;45;EM-MODEM;3;Non;Non;Non;9.35;42.6741162026;5;12241;13.83;23.29;-0.0235228971527;11595.6206976;11596;13390;-0.56135770235;-0.56135770235;degrade;oui;;;41745;0.0440392981251;21404;0.0408574782889;23746
70;70;Haute-Saône;2;Maurice MONNIER_70_2;2ème circonscription;M;MONNIER;Maurice;34;FN;4;Non;Non;Non;9.35;42.6741162026;5;16106;17.75;31.2;-0.115272171672;12351.3811304;12351;9174;0.541690709752;0.541690709752;améliore;oui;;;60621;0.040893260993;9811;0.0193188689485;10279
70;70;Haute-Saône;2;Christophe LEJEUNE_70_2;2ème circonscription;M;LEJEUNE;Christophe;48;EM-MODEM;3;Non;Non;Non;9.35;42.6741162026;5;12678;13.97;24.56;0.0548321719328;14649.403796;14649;14848;0.908294930876;0.908294930876;améliore;oui;;;41745;0.0440392981251;18913;0.0334816455254;20561
71;71;Saône-et-Loire;1;Nicole CABOCHE_71_1;1ère circonscription;F;CABOCHE;Nicole;58;FN;5;Non;Non;Non;8.95;44.2385304072;4;8312;11.4;19.4;-0.136055361611;6076.45341773;6076;3480;0.462748344371;0.462748344371;améliore;non;;;60621;0.040893260993;3971;0.0254834817646;4226
71;71;Saône-et-Loire;1;Benjamin DIRX_71_1;1ère circonscription;M;DIRX;Benjamin;38;EM-MODEM;2;Non;Non;Non;8.95;44.2385304072;4;11660;16.0;27.21;0.0434736396503;13032.059246;13032;13499;0.746057640022;0.746057640022;améliore;oui;;;41745;0.0440392981251;18514;0.0366244673349;20300
71;71;Saône-et-Loire;2;Antoine CHUDZIK_71_2;2ème circonscription;M;CHUDZIK;Antoine;24;FN;3;Non;Non;Non;8.95;44.2385304072;4;10289;13.12;27.53;-0.123251559193;7746.78687411;7747;4696;0.454496692294;0.454496692294;améliore;non;;;60621;0.040893260993;5202;0.0155528391731;5399
71;71;Saône-et-Loire;2;Vincent CHAUVET_71_2;2ème circonscription;M;CHAUVET;Vincent;29;EM-MODEM;2;Non;Non;Non;8.95;44.2385304072;4;12837;16.37;34.35;0.0419974187332;14287.6662206;14288;12225;-2.37091503268;-1.042;degrade;oui;;;41745;0.0440392981251;15183;1.12317569996E-4;15187
71;71;Saône-et-Loire;3;Rémy REBEYROTTE_71_3;3ème circonscription;M;REBEYROTTE;Rémy;51;EM-MODEM;4;Non;Non;Non;8.95;44.2385304072;4;12221;14.76;25.38;0.0688983859537;14758.256116;14758;13400;2.1518235793;1.715;surestime;oui;;;41745;0.0440392981251;18170;0.0509598716528;20754
71;71;Saône-et-Loire;3;Charles LANDRE_71_3;3ème circonscription;M;LANDRE;Charles;29;LR-UMP;2;Non;Non;Oui;8.95;44.2385304072;4;10233;12.36;21.25;-0.145312216584;7323.02905984;7323;7100;0.928822215129;0.928822215129;améliore;oui;;;15078;0.0310684164536;9457;0.00219099545957;9505
71;71;Saône-et-Loire;4;Cécile UNTERMAIER_71_4;4ème circonscription;F;UNTERMAIER;Cécile;65;PS;3;Oui;Oui;Oui;8.95;44.2385304072;4;3450;4.19;7.23;0.0541504149871;3978.28722533;3978;7171;0.141897339425;0.141897339425;améliore;oui;;;16996;0.0266309411454;9723;0.0181390092745;10156
71;71;Saône-et-Loire;4;Catherine GABRELLE_71_4;4ème circonscription;F;GABRELLE;Catherine;60;EM-MODEM;4;Non;Non;Non;8.95;44.2385304072;4;11087;13.47;23.24;-0.0112454077749;10803.6035713;10804;9544;0.183408943616;0.183408943616;améliore;oui;;;41745;0.0440392981251;11954;0.00847890923561;12194
71;71;Saône-et-Loire;5;Raphaël GAUVAIN_71_5;5ème circonscription;M;GAUVAIN;Raphaël;44;EM-MODEM;3;Non;Non;Oui;8.95;44.2385304072;4;13043;14.49;25.64;0.042189327439;14524.8162661;14525;12443;-2.47;-1.042;degrade;oui;;;41745;0.0440392981251;14530;0.0267203889332;15515
71;71;Saône-et-Loire;5;Christophe SIRUGUE_71_5;5ème circonscription;M;SIRUGUE;Christophe;50;PS;4;Non;Non;Oui;8.95;44.2385304072;4;4319;4.8;8.49;-9.33488346513E-4;4309.72655431;4310;6463;-0.00419776119403;-0.00419776119403;degrade_un_peu;non;;;16996;0.0266309411454;11129;-0.00338483522265;11043
72;72;Sarthe;1;Françoise DUBOIS_72_1;1ère circonscription;F;DUBOIS;Françoise;69;PS;7;Oui;Oui;Oui;9.6;41.6581098671;5;3331;4.64;7.61;0.0360381191523;3646.49866024;3646;4238;0.347298787211;0.347298787211;améliore;non;;;16996;0.0266309411454;7034;0.0191496405199;7366
72;72;Sarthe;1;Damien PICHEREAU_72_1;1ère circonscription;M;PICHEREAU;Damien;29;EM-MODEM;5;Non;Non;Non;9.6;41.6581098671;5;11603;16.18;26.51;-0.0205956664753;11065.591299;11066;11264;1.58407079646;1.58407079646;ameliore/surestime;oui;;;41745;0.0440392981251;12758;-0.00606418480164;12581
72;72;Sarthe;2;Aurélie PEROT_72_2;2ème circonscription;F;PEROT;Aurélie;46;EM-MODEM;7;Non;Non;Non;9.6;41.6581098671;5;12011;14.66;31.44;-0.0464662948473;10792.2717441;10792;10021;0.61256281407;0.61256281407;améliore;oui;;;41745;0.0440392981251;12111;0.00758055407886;12328
72;72;Sarthe;2;Marietta KARAMANLI_72_2;2ème circonscription;F;KARAMANLI;Marietta;52;PS;4;Oui;Oui;Oui;9.6;41.6581098671;5;3790;4.63;9.92;0.0551264854299;4383.23301709;4383;9355;0.106558849955;0.106558849955;améliore;oui;;;16996;0.0266309411454;13600;0.00921828568257;13898
72;72;Sarthe;3;Pascale FONTENEL-PERSONNE_72_3;3ème circonscription;F;FONTENEL-PERSONNE;Pascale;55;EM-MODEM;2;Non;Non;Non;9.6;41.6581098671;5;11521;13.51;22.52;-0.040940468257;10484.5479049;10485;13408;-0.549019607843;-0.549019607843;degrade;oui;;;41745;0.0440392981251;16562;0.0422421645517;18446
72;72;Sarthe;3;Béatrice PAVY-MORANÇAIS_72_3;3ème circonscription;F;PAVY-MORANÇAIS;Béatrice;58;LR-UMP;3;Non;Non;Oui;9.6;41.6581098671;5;12900;15.13;25.22;-0.179567936478;8531.42886182;8531;9272;1.20424476295;1.20424476295;ameliore/surestime;oui;;;15078;0.0310684164536;11865;0.0104910256939;12162
72;72;Sarthe;4;Stéphane LE FOLL_72_4;4ème circonscription;M;LE FOLL;Stéphane;57;PS;4;Oui;Oui;Oui;9.6;41.6581098671;5;10743;13.49;21.98;0.0581773229286;12540.638717;12541;10954;8.52132701422;1.715;surestime;oui;;;16996;0.0266309411454;17658;0.0228872042508;18668
72;72;Sarthe;4;Catherine TRAHTENBROIT_72_4;4ème circonscription;F;TRAHTENBROIT;Catherine;68;FN;7;Non;Non;Non;9.6;41.6581098671;5;9179;11.53;18.78;-0.16483109852;6280.06691654;6280;4682;0.644651990216;0.644651990216;améliore;non;;;60621;0.040893260993;4897;0.0381964411696;5393
72;72;Sarthe;5;Willy COLIN_72_5;5ème circonscription;M;COLIN;Willy;50;EM-MODEM;3;Non;Non;Non;9.6;41.6581098671;5;13095;15.07;24.91;0.0417120390038;14563.0933668;14563;13645;2.66909090909;1.715;surestime;oui;;;41745;0.0440392981251;19469;0.0485710638766;22082
72;72;Sarthe;5;Eric DE VILMAREST_72_5;5ème circonscription;M;DE VILMAREST;Eric;58;FN;2;Non;Non;Non;9.6;41.6581098671;5;10622;12.22;20.2;-0.150725621294;7507.24649403;7507;5478;0.605559875583;0.605559875583;améliore;non;;;60621;0.040893260993;6107;0.0334212642731;6638
73;73;Savoie;1;Dominique DORD_73_1;1ère circonscription;M;DORD;Dominique;57;LR-UMP;3;Oui;Oui;Oui;7.75;41.5232736158;7;10969;12.61;21.91;0.00233528804296;11028.4619656;11028;12531;0.0377720870679;0.0377720870679;améliore;oui;;;15078;0.0310684164536;14419;0.0164704377468;14999
73;73;Savoie;1;Typhanie DEGOIS_73_1;1ère circonscription;F;DEGOIS;Typhanie;24;EM-MODEM;8;Non;Non;Non;7.75;41.5232736158;7;13998;16.09;27.96;-0.0130073348653;13584.969081;13585;14330;-1.24397590361;-1.042;degrade;oui;;;41745;0.0440392981251;16162;0.0239803421859;17135
73;73;Savoie;2;Jean-Marie GARCIN_73_2;2ème circonscription;M;GARCIN;Jean-Marie;56;FN;3;Non;Non;Non;7.75;41.5232736158;7;9261;12.19;27.36;-0.137892818369;6741.63236451;6742;3880;0.468128600632;0.468128600632;améliore;non;;;60621;0.040893260993;4115;0.0269672672648;4397
73;73;Savoie;2;Vincent ROLLAND_73_2;2ème circonscription;M;ROLLAND;Vincent;47;LR-UMP;3;Non;Non;Oui;7.75;41.5232736158;7;14732;19.4;43.52;-0.115704084298;11286.456859;11286;10406;0.796578825705;0.796578825705;améliore;oui;;;15078;0.0310684164536;12472;0.00410540850023;12592
73;73;Savoie;3;Philip VIVIER_73_3;3ème circonscription;M;VIVIER;Philip;47;EM-MODEM;2;Non;Non;Non;7.75;41.5232736158;7;12294;16.92;29.11;0.0472949183648;13892.3335294;13892;11173;-1.42551293488;-1.042;degrade;oui;;;41745;0.0440392981251;12109;-0.0086522612866;11870
73;73;Savoie;3;Emilie BONNIVARD_73_3;3ème circonscription;F;BONNIVARD;Emilie;36;LR-UMP;3;Non;Non;Non;7.75;41.5232736158;7;7986;10.99;18.91;-0.105656623635;6261.41778117;6261;7285;2.4607703281;1.715;surestime;oui;;;15078;0.0310684164536;9315;-0.0207749322404;8880
73;73;Savoie;4;Tiphaine DUCHARNE_73_4;4ème circonscription;F;DUCHARNE;Tiphaine;42;FG-FI;5;Non;Non;Non;7.75;41.5232736158;7;9320;12.48;21.79;-0.110714802984;7222.72549296;7223;4872;0.471447841727;0.471447841727;améliore;non;;;71423;0.0576651973747;8003;-0.00707903455506;7874
73;73;Savoie;4;Patrick MIGNOLA_73_4;4ème circonscription;M;MIGNOLA;Patrick;45;EM-MODEM;2;Non;Non;Non;7.75;41.5232736158;7;13645;18.28;31.91;0.0339698679696;14853.4616311;14853;10077;-0.338565022422;-0.338565022422;degrade;oui;;;41745;0.0440392981251;12302;-0.00157244153625;12258
74;74;Haute-Savoie;1;Véronique RIOTTON_74_1;1ère circonscription;F;RIOTTON;Véronique;47;EM-MODEM;3;Non;Non;Non;7.25;39.428191262;7;18290;18.14;29.73;0.0325898524034;19835.7664955;19836;23631;0.289458902827;0.289458902827;améliore;oui;;;41745;0.0440392981251;25424;0.0604877951975;29891
74;74;Haute-Savoie;1;Annabel ANDRE-LAURENT_74_1;1ère circonscription;F;ANDRE-LAURENT;Annabel;46;LR-UMP;3;Non;Non;Oui;7.25;39.428191262;7;15891;15.76;25.83;-0.146941632315;11329.4700412;11329;9285;0.690584317287;0.690584317287;améliore;oui;;;15078;0.0310684164536;11314;-0.00325814977351;11229
74;74;Haute-Savoie;2;Frédérique LARDET_74_2;2ème circonscription;F;LARDET;Frédérique;50;EM-MODEM;8;Non;Non;Non;7.25;39.428191262;7;16893;17.78;29.91;0.0353759075316;18459.5820874;18460;18749;0.844288793103;0.844288793103;améliore;oui;;;41745;0.0440392981251;19466;0.0657864013103;23272
74;74;Haute-Savoie;2;Lionel TARDY_74_2;2ème circonscription;M;TARDY;Lionel;51;LR-UMP;2;Oui;Oui;Oui;7.25;39.428191262;7;15760;16.59;27.91;0.00350203184026;15888.6396014;15889;11836;-0.032874617737;-0.032874617737;degrade_un_peu;oui;;;15078;0.0310684164536;13454;0.00434618274252;13591
74;74;Haute-Savoie;3;Guillaume GIBOUIN_74_3;3ème circonscription;M;GIBOUIN;Guillaume;41;EM-MODEM;3;Non;Non;Non;7.25;39.428191262;7;13583;16.51;29.21;0.0325354437822;14728.8007057;14729;13894;3.68488745981;1.715;surestime;oui;;;41745;0.0440392981251;15356;0.0343075856567;16731
74;74;Haute-Savoie;3;Martial SADDIER_74_3;3ème circonscription;M;SADDIER;Martial;47;LR-UMP;8;Oui;Oui;Oui;7.25;39.428191262;7;10474;12.73;22.53;-0.00608930604683;10328.1672838;10328;10842;-0.396739130435;-0.396739130435;degrade;oui;;;15078;0.0310684164536;12618;-6.00427005204E-4;12601
74;74;Haute-Savoie;4;Wenceslas LIARD_74_4;4ème circonscription;M;LIARD;Wenceslas;42;FN;4;Non;Non;Non;7.25;39.428191262;7;8560;9.87;18.04;-0.0888465471444;6976.33324121;6976;3428;0.308651597818;0.308651597818;améliore;non;;;60621;0.040893260993;3753;0.0283507244409;4024
74;74;Haute-Savoie;4;Laura DEVIN_74_4;4ème circonscription;F;DEVIN;Laura;39;EM-MODEM;3;Non;Non;Non;7.25;39.428191262;7;13124;15.13;27.67;0.0295368980354;14117.5557261;14118;12992;-7.5303030303;-1.042;degrade;oui;;;41745;0.0440392981251;16280;-0.00753521373798;16000
74;74;Haute-Savoie;5;Marion LENNE_74_5;5ème circonscription;F;LENNE;Marion;42;EM-MODEM;3;Non;Non;Non;7.25;39.428191262;7;14604;15.19;27.22;0.0299587808305;15727.1989868;15727;15134;2.11886792453;1.715;surestime;oui;;;41745;0.0440392981251;19089;0.0286587805085;20486
74;74;Haute-Savoie;5;Anne-Francoise ABADIE PARISI_74_5;5ème circonscription;F;ABADIE PARISI;Anne-Francoise;58;FN;5;Non;Non;Non;7.25;39.428191262;7;10218;10.63;19.05;-0.140691563987;7390.50873034;7391;3602;0.427297460701;0.427297460701;améliore;non;;;60621;0.040893260993;4015;0.0246798367357;4264
74;74;Haute-Savoie;6;Sophie DION_74_6;6ème circonscription;F;DION;Sophie;61;LR-UMP;3;Oui;Oui;Oui;7.25;39.428191262;7;11158;14.11;25.18;-0.0301180526524;10410.4212776;10410;8976;0.342804766269;0.342804766269;améliore;oui;;;15078;0.0310684164536;10272;6.63040762148E-4;10288
74;74;Haute-Savoie;6;Xavier ROSEREN_74_6;6ème circonscription;M;ROSEREN;Xavier;47;EM-MODEM;2;Non;Non;Non;7.25;39.428191262;7;12707;16.07;28.68;0.0405017146103;14083.611386;14084;12311;-3.47727272727;-1.042;degrade;oui;;;41745;0.0440392981251;13434;0.00144191513552;13479
75;75;Paris;1;Sylvain MAILLARD_75_1;1ère circonscription;M;MAILLARD;Sylvain;43;EM-MODEM;2;Non;Non;Non;7.8;40.1069199515;1;21788;26.98;40.26;0.0452711767152;24477.2577761;24477;24037;1.19564250778;1.19564250778;ameliore/surestime;elu;59;0.149442090395;41745;0.0440392981251;24511;0.0719220651769;29895
75;75;Paris;1;Pauline VÉRON_75_1;1ère circonscription;F;VÉRON;Pauline;43;PS;3;Non;Non;Oui;7.8;40.1069199515;1;5179;6.41;9.57;0.0146663538746;5363.21143281;5363;3705;-0.124830393487;-0.124830393487;degrade_un_peu;non;;;16996;0.0266309411454;9672;-0.00290708037994;9607
75;75;Paris;2;Gilles LE GENDRE_75_2;2ème circonscription;M;LE GENDRE;Gilles;59;EM-MODEM;2;Non;Non;Non;7.8;40.1069199515;1;18825;26.24;38.86;0.0319222921333;20379.3894264;20379;18463;-4.29281767956;-1.042;degrade;oui;;;41745;0.0440392981251;18928;0.065401484197;22601
