code du département;numéro département;libellé du département;code circonscription;link2;libellé circonscription;sexe;nom candidat;prénom candidat;age_candidat;nuance_politique;csp;personnalité_bool;candidat_sortant;parti_predecesseur2007;chomage_moyen_2012;age_moy_2012;region_uda_8_wcorse;voixmodele1;%_voix/ins;%_voix/exp;predictiont1;modele2voix;modele2rounded;voixt1;convergence_modele2;convergence_modele2_cut;convergence_modele_2_tag;passe_t2_2017;tweet_tag_count;tweet_tag_avg;tweet_nuance_count;tweet_nuance_avg;voix_t2_modele1_depuism2;prediction;voixT2_modele2
37;37;Indre-et-Loire;5;Sabine THILLAYE_37_5;5ème circonscription;F;THILLAYE;Sabine;58;EM-MODEM;2;Non;Non;Non;9.1;41.6122160371;4;15343;18.28;30.59;-0.0163422663727;14776.378893;14776;16281;-0.60447761194;-0.60447761194;degrade;oui;;;41745;0.0440392981251;19284;0.0475585101884;21808
37;37;Indre-et-Loire;5;Daniel FRACZAK_37_5;5ème circonscription;M;FRACZAK;Daniel;62;FN;3;Non;Non;Non;9.1;41.6122160371;4;9996;11.91;19.93;-0.103605262697;7874.46368996;7874;3976;0.352491694352;0.352491694352;améliore;non;;;60621;0.040893260993;8668;0.0359001593066;9485
38;38;Isère;1;Olivier VERAN_38_1;1ère circonscription;M;VERAN;Olivier;37;EM-MODEM;3;Non;Non;Non;8.35;39.7581532234;7;19331;23.28;48.52;0.0319282744056;20927.5059705;20928;21572;0.712628290942;0.712628290942;améliore;oui;;;41745;0.0440392981251;22710;0.0688660053042;27422
38;38;Isère;1;Elsa RÉGIS_38_1;1ère circonscription;F;RÉGIS;Elsa;18;FG-FI;8;Non;Non;Non;8.35;39.7581532234;7;10107;12.17;25.37;-0.231407868872;5932.18104474;5932;4795;0.785956325301;0.785956325301;améliore;non;;;71423;0.0576651973747;9488;-0.00797837047212;9315
38;38;Isère;2;Alexis JOLLY_38_2;2ème circonscription;M;JOLLY;Alexis;26;FN;5;Non;Non;Non;8.35;39.7581532234;7;8095;10.46;18.17;-0.133236101993;5956.35743034;5956;4426;0.582992641047;0.582992641047;améliore;oui;;;60621;0.040893260993;8131;0.018172277197;8494
38;38;Isère;2;Jean-Charles COLAS-ROY_38_2;2ème circonscription;M;COLAS-ROY;Jean-Charles;39;EM-MODEM;3;Non;Non;Non;8.35;39.7581532234;7;12326;15.93;27.67;0.030384135453;13289.0220489;13289;13927;0.601499063086;0.601499063086;améliore;oui;;;41745;0.0440392981251;22472;0.0379644776074;24731
38;38;Isère;3;Emilie CHALAS_38_3;3ème circonscription;F;CHALAS;Emilie;39;EM-MODEM;3;Non;Non;Non;8.35;39.7581532234;7;9651;16.18;28.62;0.00949870012591;9869.23343762;9869;9940;0.754325259516;0.754325259516;améliore;oui;;;41745;0.0440392981251;11841;0.00136881575435;11878
38;38;Isère;3;Raphaël BRIOT_38_3;3ème circonscription;M;BRIOT;Raphaël;51;FG-FI;3;Non;Non;Non;8.35;39.7581532234;7;7676;12.87;22.76;-0.0763602183153;6438.35245717;6438;4040;0.340484048405;0.340484048405;améliore;oui;;;71423;0.0576651973747;10235;0.00957759281228;10468
38;38;Isère;4;Sandrine PIMONT_38_4;4ème circonscription;F;PIMONT;Sandrine;48;FN;2;Non;Non;Non;8.35;39.7581532234;7;10225;11.39;19.05;-0.0975452200211;8168.04452841;8168;5349;0.421862182116;0.421862182116;améliore;non;;;60621;0.040893260993;8975;0.0302981876193;9674
38;38;Isère;4;Fabrice HUGELÉ_38_4;4ème circonscription;M;HUGELÉ;Fabrice;47;EM-MODEM;3;Non;Non;Non;8.35;39.7581532234;7;14825;16.51;27.63;0.0542997905774;17102.789165;17103;14754;-32.0845070423;-1.042;degrade;oui;;;41745;0.0440392981251;26375;0.0319337327322;28554
38;38;Isère;5;Philippe LANGENIEUX-VILLARD_38_5;5ème circonscription;M;LANGENIEUX-VILLARD;Philippe;62;LR-UMP;3;Non;Non;Oui;8.35;39.7581532234;7;11139;10.89;18.05;-0.0993955630566;8860.34516966;8860;7023;0.553692905734;0.553692905734;améliore;oui;;;15078;0.0310684164536;12397;0.0147558902903;12841
38;38;Isère;5;Catherine KAMOWSKI_38_5;5ème circonscription;F;KAMOWSKI;Catherine;59;EM-MODEM;4;Non;Non;Non;8.35;39.7581532234;7;17707;17.3;28.7;0.00175580524472;17779.0241512;17779;20917;0.0224299065421;0.0224299065421;améliore;oui;;;41745;0.0440392981251;21788;0.0641044606815;25909
38;38;Isère;6;Gérard DÉZEMPTE_38_6;6ème circonscription;M;DÉZEMPTE;Gérard;65;FN;8;Non;Non;Non;8.35;39.7581532234;7;14044;16.88;29.24;-0.105471562766;11015.8815645;11016;10260;0.80021141649;0.80021141649;améliore;oui;;;60621;0.040893260993;14503;0.0478084020708;16413
38;38;Isère;6;Cendra MOTIN_38_6;6ème circonscription;F;MOTIN;Cendra;42;EM-MODEM;3;Non;Non;Non;8.35;39.7581532234;7;11369;13.66;23.67;0.012840568491;11720.7143809;11721;12499;0.311504424779;0.311504424779;améliore;oui;;;41745;0.0440392981251;22573;0.00258615681937;22709
38;38;Isère;7;Monique LIMON_38_7;7ème circonscription;F;LIMON;Monique;63;EM-MODEM;7;Non;Non;Non;8.35;39.7581532234;7;14053;15.37;25.85;8.20116803928E-4;14079.6129021;14080;15050;0.0270812437312;0.0270812437312;améliore;oui;;;41745;0.0440392981251;23047;0.0234481060144;24401
38;38;Isère;7;Pierre DELACROIX_38_7;7ème circonscription;M;DELACROIX;Pierre;68;FN;3;Non;Non;Non;8.35;39.7581532234;7;14895;16.29;27.4;-0.0960755933282;11938.9164846;11939;8050;0.43184806428;0.43184806428;améliore;non;;;60621;0.040893260993;14947;0.0413746443768;16607
38;38;Isère;8;Thibaut MONNIER_38_8;8ème circonscription;M;MONNIER;Thibaut;30;FN;3;Non;Non;Non;8.35;39.7581532234;7;11412;14.52;25.52;-0.122649512943;8604.23473564;8604;6966;0.631578947368;0.631578947368;améliore;oui;;;60621;0.040893260993;11071;0.0161648481016;11507
38;38;Isère;8;Caroline ABADIE_38_8;8ème circonscription;F;ABADIE;Caroline;40;EM-MODEM;2;Non;Non;Non;8.35;39.7581532234;7;11852;15.08;26.5;0.0165294081278;12330.3425914;12330;11757;-5.03157894737;-1.042;degrade;oui;;;41745;0.0440392981251;22493;-0.00650110258128;22159
38;38;Isère;9;Elodie JACQUIER-LAFORGE_38_9;9ème circonscription;F;JACQUIER-LAFORGE;Elodie;39;EM-MODEM;3;Non;Non;Non;8.35;39.7581532234;7;17517;18.01;30.31;0.00949870012591;17913.1035257;17913;18427;0.435164835165;0.435164835165;améliore;oui;;;41745;0.0440392981251;23947;0.063267313533;28401
38;38;Isère;9;Marie-Pierre MICOUD_38_9;9ème circonscription;F;MICOUD;Marie-Pierre;52;FG-FI;3;Non;Non;Non;8.35;39.7581532234;7;12965;13.33;22.43;-0.159791012154;8973.90585297;8974;6253;0.594606674613;0.594606674613;améliore;non;;;71423;0.0576651973747;11692;-0.00816089346005;11474
38;38;Isère;10;Marjolaine MEYNIER-MILLEFERT_38_10;10ème circonscription;F;MEYNIER-MILLEFERT;Marjolaine;34;EM-MODEM;2;Non;Non;Non;8.35;39.7581532234;7;13073;13.96;24.06;0.0190754450978;13687.596667;13688;14324;0.491606714628;0.491606714628;améliore;oui;;;41745;0.0440392981251;21176;0.023533266583;22425
38;38;Isère;10;Alain BREUIL_38_10;10ème circonscription;M;BREUIL;Alain;58;FN;3;Non;Non;Non;8.35;39.7581532234;7;14194;15.16;26.12;-0.0982508821657;11320.1952794;11320;7778;0.447942643392;0.447942643392;améliore;oui;;;60621;0.040893260993;12291;0.0266007540624;13120
39;39;Jura;1;Jean-Paul ECARD_39_1;1ère circonscription;M;ECARD;Jean-Paul;54;FN;2;Non;Non;Non;7.45;42.9248434639;5;8489;12.95;21.8;-0.164031243631;5818.69093616;5819;4274;0.633451957295;0.633451957295;améliore;non;;;60621;0.040893260993;7984;0.0285667850354;8566
39;39;Jura;1;Danielle BRULEBOIS_39_1;1ère circonscription;F;BRULEBOIS;Danielle;69;EM-MODEM;7;Non;Non;Non;7.45;42.9248434639;5;9834;15.0;25.25;-0.03119196509;9152.46841606;9152;12266;-0.280427631579;-0.280427631579;degrade;oui;;;41745;0.0440392981251;17766;0.0071482811798;18066
39;39;Jura;2;Anne PROST-GROSJEAN_39_2;2ème circonscription;F;PROST-GROSJEAN;Anne;59;EM-MODEM;3;Non;Non;Non;7.45;42.9248434639;5;8765;15.86;28.08;-0.0171822499978;8424.99536141;8425;7482;0.265003897116;0.265003897116;améliore;oui;;;41745;0.0440392981251;9604;-0.00498956588716;9494
39;39;Jura;2;Marie-Christine DALLOZ_39_2;2ème circonscription;F;DALLOZ;Marie-Christine;59;LR-UMP;4;Oui;Oui;Oui;7.45;42.9248434639;5;6509;11.78;20.85;-0.00321817027561;6460.9458513;6461;8014;-0.0318936877076;-0.0318936877076;degrade_un_peu;oui;;;15078;0.0310684164536;8410;-0.00530320246552;8308
39;39;Jura;3;Jean-Bernard MARCUZZI_39_3;3ème circonscription;M;MARCUZZI;Jean-Bernard;63;FG-FI;3;Non;Non;Non;7.45;42.9248434639;5;9223;13.27;22.47;-0.104300423013;7253.90369777;7254;5280;0.499365965001;0.499365965001;améliore;non;;;71423;0.0576651973747;9108;0.00750570927954;9270
39;39;Jura;3;Paul-Henri BARD_39_3;3ème circonscription;M;BARD;Paul-Henri;50;EM-MODEM;3;Non;Non;Non;7.45;42.9248434639;5;10869;15.64;26.48;0.0430987232195;12135.0446728;12135;9758;-1.1395139514;-1.042;degrade;oui;;;41745;0.0440392981251;12752;9.05832289792E-4;12779
40;40;Landes;1;Geneviève DARRIEUSSECQ_40_1;1ère circonscription;F;DARRIEUSSECQ;Geneviève;61;EM-MODEM;3;Non;Non;Non;9.65;43.9947820418;6;16382;16.16;27.54;0.00307552889104;16499.2569403;16499;23213;0.0171277997365;0.0171277997365;améliore;oui;;;41745;0.0440392981251;26441;0.068389161158;31878
40;40;Landes;1;Christophe BARDIN_40_1;1ère circonscription;M;BARDIN;Christophe;51;FN;7;Non;Non;Non;9.65;43.9947820418;6;11265;11.11;18.94;-0.144382823536;8078.82819566;8079;6150;0.622873900293;0.622873900293;améliore;non;;;60621;0.040893260993;8981;0.021091623038;9451
40;40;Landes;2;Lionel CAUSSE_40_2;2ème circonscription;M;CAUSSE;Lionel;46;EM-MODEM;3;Non;Non;Non;9.65;43.9947820418;6;19217;17.12;29.02;0.0590332417579;22491.8235592;22492;25414;0.528481523318;0.528481523318;améliore;oui;;;41745;0.0440392981251;25747;0.0757914224367;31813
40;40;Landes;2;Caroline DACHARRY_40_2;2ème circonscription;F;DACHARRY;Caroline;53;FG-FI;5;Non;Non;Non;9.65;43.9947820418;6;11664;10.39;17.61;-0.130777893709;8631.16894037;8631;6960;0.644770408163;0.644770408163;améliore;oui;;;71423;0.0576651973747;14946;-5.89419872456E-5;14944
40;40;Landes;3;Philippe DUBOURG_40_3;3ème circonscription;M;DUBOURG;Philippe;67;FG-FI;7;Non;Non;Non;9.65;43.9947820418;6;9982;10.34;20.62;-0.0938059852783;8042.87983679;8043;6225;0.516103273889;0.516103273889;améliore;non;;;71423;0.0576651973747;13633;0.0107155461751;13982
40;40;Landes;3;Jean-Pierre STEINER_40_3;3ème circonscription;M;STEINER;Jean-Pierre;67;EM-MODEM;7;Non;Non;Non;9.65;43.9947820418;6;15902;16.47;32.84;0.0460094848923;17902.7385882;17903;18383;0.806529625151;0.806529625151;améliore;oui;;;41745;0.0440392981251;20640;0.0579993012526;24081
41;41;Loir-et-Cher;1;Damien HENAULT_41_1;1ère circonscription;M;HENAULT;Damien;48;LR-UMP;3;Non;Non;Non;8.55;43.4575183529;4;11695;14.13;24.29;-0.0642537077012;10086.6399453;10087;5374;0.254390128144;0.254390128144;améliore;non;;;15078;0.0310684164536;13084;0.00598940710909;13268
41;41;Loir-et-Cher;1;Marc FESNEAU_41_1;1ère circonscription;M;FESNEAU;Marc;46;EM-MODEM;2;Non;Non;Non;8.55;43.4575183529;4;12940;15.63;26.88;0.0678249396106;15572.1265011;15572;14076;2.31690140845;1.715;surestime;oui;;;41745;0.0440392981251;19518;0.0390809899896;21547
41;41;Loir-et-Cher;2;Mathilde PARIS_41_2;2ème circonscription;F;PARIS;Mathilde;32;FN;5;Non;Non;Non;8.55;43.4575183529;4;12772;15.9;26.49;-0.119775566589;9693.5609037;9694;7505;0.584393392823;0.584393392823;améliore;non;1529;0.0836371811642;60621;0.040893260993;13301;0.0117225414896;13675
41;41;Loir-et-Cher;2;Jean-Luc BRAULT_41_2;2ème circonscription;M;BRAULT;Jean-Luc;66;EM-MODEM;7;Non;Non;Non;8.55;43.4575183529;4;11097;13.82;23.02;0.0468713307349;12524.3281476;12524;12043;1.50845665962;1.50845665962;ameliore/surestime;oui;;;41745;0.0440392981251;23194;0.013313536153;23939
41;41;Loir-et-Cher;3;Marlène MARTIN_41_3;3ème circonscription;F;MARTIN;Marlène;42;EM-MODEM;3;Non;Non;Oui;8.55;43.4575183529;4;13076;15.9;35.01;0.00891239044706;13352.8520515;13353;12145;-0.297529538131;-0.297529538131;degrade;oui;;;41745;0.0440392981251;17644;0.019005910343;18470
41;41;Loir-et-Cher;3;Jean-Yves NARQUIN_41_3;3ème circonscription;M;NARQUIN;Jean-Yves;66;FN;3;Non;Non;Non;8.55;43.4575183529;4;12065;14.67;32.3;-0.0882727647352;9845.88052487;9846;6637;0.408806190125;0.408806190125;améliore;non;;;60621;0.040893260993;10666;0.0381086165191;11743
42;42;Loire;1;Régis JUANICO_42_1;1ère circonscription;M;JUANICO;Régis;45;PS;3;Oui;Oui;Oui;9.85;41.9076791457;7;4448;6.78;14.65;0.061950697103;5253.4749736;5253;5500;0.765209125475;0.765209125475;améliore;oui;;;16996;0.0266309411454;8700;0.0109058868562;8927
42;42;Loire;1;Magalie VIALLON_42_1;1ère circonscription;F;VIALLON;Magalie;44;EM-MODEM;3;Non;Non;Oui;9.85;41.9076791457;7;9980;15.21;32.87;-0.0130344951713;9684.92018807;9685;9946;8.67647058824;1.715;surestime;oui;;;41745;0.0440392981251;11664;0.0113925587045;11982
42;42;Loire;2;Andrée TAURINYA_42_2;2ème circonscription;F;TAURINYA;Andrée;54;FG-FI;4;Non;Non;Non;9.85;41.9076791457;7;6724;12.65;24.06;-0.120267007761;5097.54064167;5098;3516;0.506857855362;0.506857855362;améliore;oui;;;71423;0.0576651973747;6909;5.73020565744E-4;6918
42;42;Loire;2;Jean-Michel MIS_42_2;2ème circonscription;M;MIS;Jean-Michel;49;EM-MODEM;3;Non;Non;Non;9.85;41.9076791457;7;9161;17.23;32.78;0.0739958746957;11250.9477565;11251;8860;-6.94352159468;-1.042;degrade;oui;;;41745;0.0440392981251;13708;-0.00576201550434;13527
42;42;Loire;3;Valéria FAURE-MUNTIAN_42_3;3ème circonscription;F;FAURE-MUNTIAN;Valéria;32;EM-MODEM;2;Non;Non;Oui;9.85;41.9076791457;7;12239;14.85;32.35;-0.0136052853764;11861.5283014;11862;12250;-34.2727272727;-1.042;degrade;oui;;;41745;0.0440392981251;18841;0.00149668827535;18906
42;42;Loire;3;Isabelle SURPLY_42_3;3ème circonscription;F;SURPLY;Isabelle;32;FN;8;Non;Non;Non;9.85;41.9076791457;7;11497;13.95;30.39;-0.0893059992974;9360.05783173;9360;6370;0.416812951043;0.416812951043;améliore;non;;;60621;0.040893260993;10027;0.0151934146558;10397
42;42;Loire;4;Raphaëlle JEANSON_42_4;4ème circonscription;F;JEANSON;Raphaëlle;36;FN;4;Non;Non;Oui;9.85;41.9076791457;7;14925;14.78;25.63;-0.0850765186896;12269.8095325;12270;7835;0.374471086037;0.374471086037;améliore;non;;;60621;0.040893260993;16031;0.0138788160979;16569
42;42;Loire;4;David KAUFFER_42_4;4ème circonscription;M;KAUFFER;David;46;EM-MODEM;3;Non;Non;Non;9.85;41.9076791457;7;16006;15.85;27.48;0.0521278641757;18345.6032719;18346;14880;-2.07815275311;-1.042;degrade;oui;1;0.29;41745;0.0440392981251;28121;0.0311151950777;30377
42;42;Loire;5;Sarah BROSSET_42_5;5ème circonscription;F;BROSSET;Sarah;34;FN;5;Non;Non;Non;9.85;41.9076791457;7;14263;14.11;23.68;-0.0856313026967;11710.6116626;11711;7563;0.380895522388;0.380895522388;améliore;non;;;60621;0.040893260993;15461;0.0131173917782;15950
42;42;Loire;5;Nathalie SARLES_42_5;5ème circonscription;F;SARLES;Nathalie;55;EM-MODEM;5;Non;Non;Non;9.85;41.9076791457;7;15489;15.32;25.72;-0.0537635264558;13685.4742962;13685;16880;-1.29690869878;-1.042;degrade;oui;;;41745;0.0440392981251;26436;0.0517233404476;30264
42;42;Loire;6;Sophie ROBERT_42_6;6ème circonscription;F;ROBERT;Sophie;45;FN;8;Non;Non;Non;9.85;41.9076791457;7;15397;14.32;24.16;-0.0945388549891;12385.0354719;12385;9105;0.478703115067;0.478703115067;améliore;non;;;60621;0.040893260993;16564;0.0353414448349;18098
42;42;Loire;6;Julien BOROWCZYK_42_6;6ème circonscription;M;BOROWCZYK;Julien;38;EM-MODEM;3;Non;Non;Non;9.85;41.9076791457;7;18097;16.83;28.39;0.0445644688884;20289.5505012;20290;19821;1.27204176334;1.27204176334;ameliore/surestime;oui;;;41745;0.0440392981251;31122;0.0660738488859;37242
43;43;Haute-Loire;1;Cécile GALLIEN_43_1;1ère circonscription;F;GALLIEN;Cécile;45;EM-MODEM;3;Non;Non;Non;8.15;43.4725490282;7;15119;15.47;26.05;0.0168671066181;15742.4317947;15742;16423;0.477760736196;0.477760736196;améliore;oui;;;41745;0.0440392981251;22186;0.048333748273;25146
43;43;Haute-Loire;1;Fabien ALBERTINI_43_1;1ère circonscription;M;ALBERTINI;Fabien;49;FN;5;Non;Non;Non;8.15;43.4725490282;7;13748;14.07;23.69;-0.136934104158;10030.103611;10030;4974;0.423751994529;0.423751994529;améliore;non;;;60621;0.040893260993;11056;0.0251679677383;11757
43;43;Haute-Loire;2;Jean-Pierre VIGIER_43_2;2ème circonscription;M;VIGIER;Jean-Pierre;47;LR-UMP;3;Oui;Oui;Oui;8.15;43.4725490282;7;10905;13.73;23.8;-0.00479282397864;10785.3153016;10785;16958;-0.0198248802247;-0.0198248802247;degrade_un_peu;oui;;;15078;0.0310684164536;13552;0.0592501541283;15872
43;43;Haute-Loire;2;Pierre ETEOCLE_43_2;2ème circonscription;M;ETEOCLE;Pierre;47;EM-MODEM;4;Non;Non;Non;8.15;43.4725490282;7;12550;15.8;27.39;0.092173715401;16436.208422;16436;11382;-3.32705479452;-1.042;degrade;oui;;;41745;0.0440392981251;19484;-0.00724770173075;19162
44;44;Loire-Atlantique;1;François DE RUGY_44_1;1ère circonscription;M;DE RUGY;François;43;EM-MODEM;3;Oui;Oui;Non;8.25;39.7419749576;5;18081;24.15;39.75;0.131710106645;28001.5228874;28002;18645;17.5904255319;1.715;surestime;oui;;;41745;0.0440392981251;28384;0.0706517522342;34474
44;44;Loire-Atlantique;1;Julien BAINVEL_44_1;1ère circonscription;M;BAINVEL;Julien;37;LR-UMP;4;Non;Non;Oui;8.25;39.7419749576;5;9366;12.51;20.59;-0.0826418761596;7743.05380827;7743;7092;0.713720316623;0.713720316623;améliore;oui;;;15078;0.0310684164536;8712;-0.0115680254633;8483
44;44;Loire-Atlantique;2;Carole MALARD_44_2;2ème circonscription;F;MALARD;Carole;42;FG-FI;5;Non;Non;Non;8.25;39.7419749576;5;12277;14.31;22.83;-0.20501556946;7657.31805539;7657;7627;0.993548387097;0.993548387097;améliore;oui;;;71423;0.0576651973747;13678;-0.0057826812242;13497
44;44;Loire-Atlantique;2;Valérie OPPELT_44_2;2ème circonscription;F;OPPELT;Valérie;43;EM-MODEM;2;Non;Non;Non;8.25;39.7419749576;5;17834;20.79;33.16;-0.00665847951339;17562.6595551;17563;19160;-0.204374057315;-0.204374057315;degrade;oui;;;41745;0.0440392981251;25491;0.0668376001314;30578
44;44;Loire-Atlantique;3;Anne-France BRUNET_44_3;3ème circonscription;F;BRUNET;Anne-France;54;EM-MODEM;3;Non;Non;Non;8.25;39.7419749576;5;17637;19.13;31.45;-0.0132369919046;17107.5462589;17108;18301;-0.796686746988;-0.796686746988;degrade;oui;13;0.0876923076923;41745;0.0440392981251;19149;0.0722679284357;23382
44;44;Loire-Atlantique;3;Karine DANIEL_44_3;3ème circonscription;F;DANIEL;Karine;42;PS;3;Oui;Oui;Non;8.25;39.7419749576;5;6500;7.05;11.59;0.0382735459395;7159.59967524;7160;6510;66.0;1.715;surestime;non;;;16996;0.0266309411454;13881;0.00235230490739;13957
44;44;Loire-Atlantique;4;Aude AMADOU_44_4;4ème circonscription;F;AMADOU;Aude;37;EM-MODEM;5;Non;Non;Non;8.25;39.7419749576;5;17866;20.09;37.46;-0.0476106057148;16010.9360886;16011;18577;-2.60900140647;-1.042;degrade;oui;;;41745;0.0440392981251;19583;0.068244475138;23598
44;44;Loire-Atlantique;4;Vincent EGRON_44_4;4ème circonscription;M;EGRON;Vincent;48;FG-FI;2;Non;Non;Non;8.25;39.7419749576;5;11579;13.02;24.28;-0.124824492596;8686.53474942;8687;8238;0.865609099072;0.865609099072;améliore;oui;;;71423;0.0576651973747;15921;0.00346224001528;16049
44;44;Loire-Atlantique;5;Katell ANDROMAQUE_44_5;5ème circonscription;F;ANDROMAQUE;Katell;41;FG-FI;3;Non;Non;Non;8.25;39.7419749576;5;12442;10.71;20.13;-0.18277577645;8167.97538999;8168;8723;1.14923366496;1.14923366496;ameliore/surestime;non;;;71423;0.0576651973747;16804;0.00778917258998;17114
44;44;Loire-Atlantique;5;Sarah EL HAÏRY_44_5;5ème circonscription;F;EL HAÏRY;Sarah;28;EM-MODEM;3;Non;Non;Non;8.25;39.7419749576;5;25241;21.72;40.85;-0.0131842938501;24486.2490828;24486;26346;-0.683257918552;-0.683257918552;degrade;oui;;;41745;0.0440392981251;29173;0.0694377472742;35292
44;44;Loire-Atlantique;6;Yves DANIEL_44_6;6ème circonscription;M;DANIEL;Yves;62;EM-MODEM;1;Oui;Oui;Oui;8.25;39.7419749576;5;18589;16.98;28.35;0.123202513499;27662.7610765;27663;22921;2.094644506;1.715;surestime;oui;;;41745;0.0440392981251;32041;0.0679875918625;38579
44;44;Loire-Atlantique;6;Alain HUNAULT_44_6;6ème circonscription;M;HUNAULT;Alain;57;LR-UMP;3;Non;Non;Non;8.25;39.7419749576;5;12791;11.68;19.51;-0.0573404997132;11208.925928;11209;12400;4.04603580563;1.715;surestime;oui;;;15078;0.0310684164536;14581;0.00601636609257;14787
44;44;Loire-Atlantique;7;Doris NOEL_44_7;7ème circonscription;F;NOEL;Doris;61;FN;4;Non;Non;Non;8.25;39.7419749576;5;10587;9.78;15.54;-0.167333156625;7201.77844199;7202;4932;0.598585322723;0.598585322723;améliore;non;;;60621;0.040893260993;8089;0.0306806490368;8728
44;44;Loire-Atlantique;7;Sandrine JOSSO_44_7;7ème circonscription;F;JOSSO;Sandrine;41;EM-MODEM;3;Non;Non;Non;8.25;39.7419749576;5;19988;18.47;29.34;-0.0121232532385;19437.7542705;19438;24615;-0.11886751675;-0.11886751675;degrade_un_peu;oui;;;41745;0.0440392981251;28623;0.0677753872797;34440
44;44;Loire-Atlantique;8;Audrey DUFEU SCHUBERT_44_8;8ème circonscription;F;DUFEU SCHUBERT;Audrey;37;EM-MODEM;3;Non;Non;Non;8.25;39.7419749576;5;14970;17.51;29.23;-0.0126749544613;14539.4120889;14539;16285;-0.327756653992;-0.327756653992;degrade;oui;;;41745;0.0440392981251;17248;0.0447521299864;19348
44;44;Loire-Atlantique;8;Lionel DEBRAYE_44_8;8ème circonscription;M;DEBRAYE;Lionel;63;FG-FI;7;Non;Non;Non;8.25;39.7419749576;5;10919;12.77;21.32;-0.102148296875;8630.47242152;8630;6768;0.551433389545;0.551433389545;améliore;oui;;;71423;0.0576651973747;14263;0.00932910652839;14580
44;44;Loire-Atlantique;9;Jean Marie COSSON_44_9;9ème circonscription;M;COSSON;Jean Marie;58;FG-FI;3;Non;Non;Non;8.25;39.7419749576;5;14286;12.12;19.8;-0.0841593447901;11769.3180979;11769;8227;0.415415084998;0.415415084998;améliore;non;;;71423;0.0576651973747;16057;-0.00182362671224;15990
44;44;Loire-Atlantique;9;Yannick HAURY_44_9;9ème circonscription;M;HAURY;Yannick;62;EM-MODEM;3;Non;Non;Non;8.25;39.7419749576;5;22569;19.15;31.28;-0.00110460913625;22511.6696691;22512;23096;-0.108159392789;-0.108159392789;degrade_un_peu;oui;;;41745;0.0440392981251;29239;0.0685072840403;35265
44;44;Loire-Atlantique;10;Sophie ERRANTE_44_10;10ème circonscription;F;ERRANTE;Sophie;45;EM-MODEM;3;Oui;Oui;Non;8.25;39.7419749576;5;26155;22.84;35.12;0.122559368086;38808.4234526;38808;27946;7.06476828587;1.715;surestime;oui;;;41745;0.0440392981251;39955;0.0704415439306;48495
44;44;Loire-Atlantique;10;Gaëlle CHAILLOT_44_10;10ème circonscription;F;CHAILLOT;Gaëlle;29;FG-FI;3;Non;Non;Non;8.25;39.7419749576;5;14083;12.3;18.91;-0.225297007049;8382.975024;8383;8400;1.00299137779;1.00299137779;ameliore/surestime;non;;;71423;0.0576651973747;11173;-0.0114677836647;10882
45;45;Loiret;1;Charles-Eric LEMAIGNEN_45_1;1ère circonscription;M;LEMAIGNEN;Charles-Eric;65;LR-UMP;3;Non;Non;Oui;9.75;40.6946683181;4;9705;12.83;21.35;-0.106106261725;7601.32458875;7601;7189;0.836248012719;0.836248012719;améliore;oui;;;15078;0.0310684164536;9800;0.0204806048482;10297
45;45;Loiret;1;Stéphanie RIST_45_1;1ère circonscription;F;RIST;Stéphanie;43;EM-MODEM;3;Non;Non;Non;9.75;40.6946683181;4;14458;19.11;31.81;-0.0241671689497;13675.4319085;13675;17409;-0.265333785158;-0.265333785158;degrade;oui;;;41745;0.0440392981251;16198;0.0525619141936;18590
